Ticker;Signal;Final_rank;Quality;Momentum;PER;MCap;Slope;ROA;FCF2EV;FCF2D;MomentumValue
AGI;SELL;849;648;976;20.4891303311;2948684154.42178;-0.5396782546;0.04161;418.6298293976;0.4658634538;0.3882755823
AYI;HOLD;848;1348.5;275;19.0954543598;4300181204.13049;0.2615646941;0.06866;11.1874021872;1.4205398724;-0.1021521888
AGO;HOLD;846.5;809;814;10.3078755672;3126425743.34059;1.2337954198;0.016180001;6.0859672569;2.2357507369;0.2815603362
RSG;HOLD;846.5;623;1000;30.2615892019;19140981476.7162;0.0268590086;0.04961;37.7013390953;9.1135967665;0.4182896287
AMX;HOLD;845;1476.5;146;32.650001049;20188067441.5609;0.0901578944;0.06802;0;0;-0.2866604601
CHGG;HOLD;843.5;132;1490;-1771.7999267578;11170380232.4118;0.1613336393;0.02;113.8995362405;14.5574380913;3.672313625
JKS;HOLD;843.5;169;1453;31.7793329649;1415621609.41338;0.7208397079;0.03126;99;0;1.8131506933
HOV;HOLD;842;852;769;7.0030911659;371583898.044434;2.5148308677;0.046550002;11.9798136957;9.1252244575;0.2572677696
DCUE;HOLD;841;1259.5;361;53.2138714212;73945461942.7463;-0.1179721371;0.02252;0;0;-0.011238533
RCB;BUY;840;1165;455;NA;NA;0.239324952;0.0195130272;0;0;0.0724804152
AG;HOLD;839;156.5;1463;148.7962934706;3392808318.6492;0.465821213;0.02648;99;99;1.9476268143
KREF;HOLD;837.5;993;625;19.4148379558;644402835.413927;0.1570103185;0.01085;0;0;0.1833968287
TARO;BUY;837.5;1396;222;-8.9369228856;619293371.068268;0.2022931155;0.04407;3.963539364;0;-0.1708247463
EVA;BUY;836;185;1431;-131.0249286345;992832518.085812;0.317253035;0.03927;1274.0036507578;465.8268205646;1.4486714613
HIX;HOLD;835;694.5;920;78.2758614113;NA;0.1360372987;0.037049998;23.8779260796;5.8436883712;0.3450906891
CTS;HOLD;834;955;659;30.2075476017;1002328702.46947;0.6942681828;0.04461;23.6690407909;1.8924242037;0.2017923199
NVT;HOLD;833;820.5;792;-96.3928563254;4509728401.11639;0.7283341237;0.03724;21.1209259969;3.8732716181;0.2699006368
CUBE;BUY;832;560;1048;41.6588233499;7025541168.01571;0.3104074048;0.03658;35.0840826875;8.8064056128;0.4706088957
KOF;BUY;831;1467;139;-12.8152328082;2386020232.60808;0.2052011291;0.061479997;0;0;-0.3004783826
ASGN;HOLD;830;1062.5;541;24.0744671923;4643462200.59723;0.4355612545;0.06239;18.8778747292;3.6717087685;0.1354421634
AWP;HOLD;828.5;1019;582;-3.4688691475;NA;0.3339246744;0.012510001;0;0;0.1632543042
NCB;HOLD;828.5;1149;452;38.9378231424;NA;-0.0197172695;0.01825;0;0;0.0700550636
TKC;HOLD;827;1480;120;7.2617447616;3456026706.1235;0.1047323836;0.0844;0.4739233331;0;-0.3394250636
CDE;HOLD;825.5;1072;526;80.3773628091;2045918658.12338;-0.0201428674;0.050219998;17.6657764366;2.3864454163;0.1262500286
KFY;HOLD;825.5;903;695;69.2939802452;3174480607.14544;1.3772148861;0.035350002;16.358782117;3.1211767108;0.2285081392
ITGR;HOLD;824;452.5;1144;38.6523594672;2924894841.57001;0.6674893716;0.02647;39.3226253983;8.276663635;0.5595049272
ADC;HOLD;823;513;1083;36.2413800996;3905300335.76779;-0.0857011399;0.02467;30.2760609608;7.2584107087;0.4974581548
SJT;HOLD;822;1513;82;33.6283181621;167937175.092666;0.8085550081;0.55532;0;0;-0.4309550836
LXP;HOLD;821;431;1160;16.1060607795;2889599033.41897;-0.1888823674;0.01809;25.5826056916;7.6539096074;0.5797409226
UPS;HOLD;820;378;1209;103.5389590573;114670874275.882;0.0330440133;0.01466;31.8131539845;5.5018824078;0.6619247358
BRX;HOLD;819;460.5;1126;48.5749396997;5831135795.6268;0.984353972;0.02569;27.3728961489;13.2651521799;0.5442626788
PBT;HOLD;818;1514;71;14.4186051581;182062055.941029;0.658459299;3.23932;0;0;-0.4784525462
NPN;HOLD;817;1123;460;230.8196708804;NA;-0.050189244;0.01711;0;0;0.0766783886
EXR;BUY;816;419;1163;32.8894869658;15739653191.1411;0.3188328539;0.04674;72.2979632421;19.6009709024;0.5840754353
CSTM;HOLD;815;900;681;9.6818810512;1707806128;0.8697912137;0.01879;13.6463924211;0;0.2202764337
NUS;HOLD;813.5;1405.5;175;13.6859504973;2338521225.80514;0.1190996374;0.0864;8.5679367449;1.6111717516;-0.2371289936
SBS;SELL;813.5;1449.5;131;9.0227573911;2291496422.74369;-0.9073703869;0.058509998;1.0503829248;0;-0.3186756817
CHL;SELL;811.5;1473;107;NA;NA;-0.3538668416;0.065454445;0;0;-0.3720246759
TEI;HOLD;811.5;1356;224;-5.7862594837;NA;0.0311327834;0.031170001;0;0;-0.1701430053
BHC;HOLD;809.5;225;1353;-20.1898731763;9887100523.8671;1.3002860165;0.02563;79.0313465112;54.269056574;0.9736180858
FNF;HOLD;809.5;1151;427;7.4564389229;10309029054.8347;0.1323767508;0.03832;8.0137031416;2.200286123;0.0518538597
HL;HOLD;808;296.5;1281;-173.3333269755;3020436657.13104;-0.1663243144;0.01367;42.184777772;6.3114701811;0.8035209108
TLI;BUY;807;1082;495;NA;NA;0.3957681358;0.0155882658;0;0;0.0987661372
DRE;HOLD;805.5;396;1180;47.3291906511;14210003726.0991;-0.0398943087;0.020599999;37.9390188627;6.9925812841;0.6077671711
NEP;HOLD;805.5;202;1374;-85.7530852895;5146638632.164;0.1987112175;0.01274;45.2851749124;12.7885194441;1.042070285
PFD;HOLD;804;432.5;1141;16.3221607883;NA;0.2642402502;0.03148;42.3785498792;11.8889615519;0.5579621827
AZRE;HOLD;803;162.5;1410;-247.9816576756;1211760553.02246;0.3604601408;0.0306;99;0;1.2883018638
SAIC;HOLD;802;1011;561;24.4545459747;4980324554.2592;0.0626347774;0.052600004;13.1191560146;4.9406295296;0.1523569704
TSQ;HOLD;801;462;1109;-1.1447471732;106668934.55854;1.6425024837;0.02577;22.8693645642;18.9431424184;0.5207133815
COO;BUY;799;347;1223;77.2474007398;18138517969.6974;0.355799441;0.03861;118.9633720891;11.9640569457;0.6885501301
PBA;HOLD;799;1240;330;15.0354607016;15136794050.5192;0.2284150885;0.0353;12.1671401597;0;-0.0329196818
UVV;HOLD;799;855;715;20.2179831167;1254355433.6749;0.3420024648;0.04217;15.5033481977;5.6978263681;0.2380146465
THS;HOLD;797;710.5;859;209.8373940321;2650006387.08636;0.4237049788;0.03461;16.2547082109;8.2215157887;0.3070290008
GES;HOLD;796;669;899;-22.0640562607;941862480.624836;1.335502376;0.018;9.4487761977;4.7318885552;0.3268207458
NVST;HOLD;794.5;635;931;23.6921155259;6023505236.2466;0.9514439639;0.02041;17.2849849191;4.7023353362;0.3545617022
WM;HOLD;794.5;587;979;32.8181808645;48772152356.154;0.0827427784;0.057540003;49.0957073592;11.3439568645;0.3901699146
CPAC;HOLD;792.5;1352;211;NA;346524065.520605;0.1311829005;0.036930002;2.613495564;0;-0.1844936981
TPRE;HOLD;792.5;1409;154;NA;NA;0.2928532126;0.0385219109;0;0;-0.2681003457
GIM;HOLD;791;1179;383;-12.9078015086;NA;0.0384610929;0.01995;0;0;0.0077577299
AMN;BUY;790;743;818;47.1486478238;3265685311.61142;0.4193345889;0.04832;27.0933881159;5.9715975555;0.2840529118
GOOS;HOLD;788.5;645;915;64.011714818;2590969469.74228;1.1077995735;0.032420002;291.8196093023;0;0.3414124562
ROP;SELL;788.5;615;945;41.413141943;38826175107.6707;-0.3166305913;0.04246;36.7393412133;7.3140908585;0.3684490964
GMED;HOLD;787;799.5;759;59.8613852322;4530479885.53632;0.1670520191;0.04494;64.7669995356;0.0543843949;0.2545162662
ENIC;HOLD;786;1439;117;9.3999999762;1867379731.98364;-0.0722259217;0.052800003;0.0218065282;0;-0.3475582782
AJX;HOLD;785;1110.5;444;13.7818180431;244293964.231141;0.3785026367;0.01635;0;0;0.0666638696
PCGU;NA;784;40.5;1513;NA;0;NA;0.01708;99;99;NA
SUI;HOLD;783;286;1267;105.8208977998;14962719589.6211;-0.0599130357;0.01959;47.898840267;10.7454730035;0.7778919414
IBA;HOLD;782;1423;127;9.2885840787;525719744.694088;0.1112224834;0.04698;0.6761060855;0;-0.3251239136
GMS;HOLD;781;902;647;61.48397822;1390826131.33572;0.6579174835;0.045739997;13.6064934663;5.9871970749;0.1976439501
ATGE;HOLD;779;1327;220;-32.1930571192;1888954640.40316;0.058195386;0.054819997;6.3218261842;1.7052364804;-0.1735015801
DY;HOLD;779;1402;145;76.0654199903;2418036978.8269;0.94601628;0.03717;0;0;-0.2884883045
MTR;HOLD;779;1507;40;10.0467294176;NA;-0.3299485977;0.18195999;0;0;-0.607436329
CCU;HOLD;777;1425;121;7.011857617;1310668419.34973;0.5144032906;0.04586;0.0204895726;0;-0.3392458594
TNC;HOLD;776;950.5;595;42.3314932302;1243336613.38964;0.1990763043;0.03828;14.5845586008;3.1303962807;0.1695155281
BTI;HOLD;775;1384;160;1.6338689638;73277132612.365;0.1889432208;0.049650002;8.8728837106;0;-0.2602719428
CAT;HOLD;773.5;376;1167;38.9688652514;115760926633.891;0.8093192833;0.03952;68.0059304956;17.5768364395;0.5874564577
SWK;BUY;773.5;883;660;23.3371945729;29116962773.9006;0.2516773428;0.05392;26.6050592261;3.7329505196;0.2025299664
EAT;HOLD;772;165;1375;698.2177885452;2981148163.56966;1.5068808187;0.02021;73.7463994487;30.9816684725;1.0423329211
APO;HOLD;770.5;189;1350;112.6363667575;8810485333.97559;0.0998398064;0.02898;99;99;0.9679040348
ELVT;HOLD;770.5;1453;86;8.5887101389;80898720.6865368;0.8461421887;0.1034;1.4457897944;1.5723951663;-0.4237288181
GSL;HOLD;768.5;277;1261;15.6466514905;202257871.847057;1.7203419062;0.05607;238.0586466074;198.2036497316;0.7636363774
HKIB;SELL;768.5;1482;56;NA;141637762.370569;-0.5933858402;0.09436;1.9386199518;0;-0.5282457724
BPT;HOLD;766.5;1516;21;5.666199105;NA;1.0376256363;14.62232;0;0;-0.7582817507
MO;HOLD;766.5;1298;239;18.4416659673;82161946307.482;0.1285963584;0.14997;14.5521146833;3.9568348894;-0.1492345068
HBB;SELL;765;1276.5;259;11.593406017;130736656.940084;-0.280679684;0.04926;7.9438357825;1.832457251;-0.1254339843
EFX;HOLD;763.5;527;1008;38.6391513752;19890688826.6793;0.0033473499;0.049429998;59.2790224176;11.4876051725;0.4223592492
LTC;HOLD;763.5;755;780;17.1033055329;1592157012.01149;0.2067320514;0.03522;19.8497884798;5.210986238;0.2635592149
VICI;HOLD;761.5;251;1283;16.3714283534;15335114507.5156;0.4750976389;0.03728;99;99;0.8146203268
XYL;BUY;761.5;616;918;70.3571428571;17687854805;0.4168365563;0.03729;35.2612025437;6.0080392459;0.3437612982
PVL;HOLD;760;1457;75;6.2222221163;43550891.2583327;0.5394923402;0.05452;0;0;-0.4590879336
AMH;HOLD;759;365;1165;106.1371827384;7951991533.22163;0.0529331842;0.01616;31.9159888359;7.0849383127;0.5860794644
COR;SELL;757.5;591;938;56.0461543157;4622519714.75306;-0.2106607578;0.04084;32.9446858458;9.6325921294;0.3624581373
FMS;SELL;757.5;1386;143;9.3093171538;13644689920.6345;-0.3539537838;0.0454;6.3948756915;0;-0.2930747185
SCM;HOLD;756;578;950;44.1851863155;NA;0.7746720547;0.040510003;25.3127385962;17.0863759946;0.3713318151
WCC;HOLD;755;686;839;55.0860929173;3731414887.29004;1.2104680386;0.03869;18.1297911751;10.0537356483;0.2937953226
MS;HOLD;753.5;397;1127;12.5557276487;116053827863.073;0.9870303492;0.01112;0.5214583051;99;0.5446751316
SYY;HOLD;753.5;506;1018;-119.7888358506;40459491881.3728;0.5597645574;0.025339998;29.2112636734;8.4167238404;0.4333731734
CPB;HOLD;752;950.5;573;7.8626608132;8848704763.79768;-0.1536196586;0.066599995;18.7638825434;6.0857419961;0.1580770087
AWK;HOLD;750.5;237;1286;34.5191818979;24417593927.8289;-0.1585955204;0.03417;99;99;0.8206573106
PBR;SELL;750.5;1436;87;NA;31465044702.9782;-0.2531460884;0.05252;0.4102123612;0;-0.4226369481
WPC;HOLD;749;671;851;25.8423086313;11644592692.5862;-0.1040056832;0.025729999;16.0189684658;5.9233955253;0.2998170294
SJM;HOLD;748;1158;363;13.8225500976;12214627408.9949;0.0998967504;0.05559;11.5090192677;3.387129347;-0.0100561804
CRI;HOLD;746.5;1291;229;33.1894488072;3570595894.56631;-0.0133567228;0.061;7.4759416867;3.0305478445;-0.1646936081
MTG;HOLD;746.5;1180;340;9.6508918389;4176194118.09176;0.6117915675;0.05941;13.001172503;3.0817112018;-0.0259210221
ZBH;BUY;745;404;1114;-232.8614008942;32436825781.25;0.2376238521;0.02372;40.1455698262;8.2829971312;0.5281632975
MFD;HOLD;744;1115.5;402;-12.3545333078;NA;0.3230191042;0.035550002;8.1076168421;2.328664526;0.0243393504
VTOL;HOLD;743;508;1009;NA;559718859.552658;0.666867397;0.01159;12.144453971;7.733349853;0.4235293986
MTRN;HOLD;742;562;954;94.6133321126;1432282096.16067;0.3250212487;0.027709998;47.0751210964;3.7182014623;0.3721091241
GTY;HOLD;741;720;794;17.5710755903;1119293802.96482;-0.0727328684;0.03678;20.0277489175;6.4485000487;0.2702460928
BRFS;HOLD;739.5;1432;80;-3.9414633774;3086633830.13502;0.0149909126;0.05086;1.2053023375;0;-0.4364161774
FFC;HOLD;739.5;496;1016;13.9562499523;NA;0.1862362053;0.03289;36.1199116643;11.2607548692;0.4314631935
PLNT;HOLD;738;101;1409;-423.8420988384;6108765244.82111;0.7085814724;0.02248;99;99;1.2793220888
WCN;HOLD;737;533.5;974;127.9948609654;26039269478.9642;-0.0049020827;0.04027;50.5245829038;8.2961359481;0.3880784702
WELL;HOLD;735.5;483.5;1023;29.9270400674;29050860167.0031;0.4446913401;0.0155;20.0449192396;6.7058094224;0.4365283935
YUM;BUY;735.5;689.5;817;35.2278910527;31005873642.6592;0.2580133094;0.19872999;50.2041295387;13.9397530515;0.2825242713
MSGN;HOLD;734;1341;165;6.0644528518;782081049.199266;1.2799228048;0.21203;8.1841883894;5.0188453864;-0.2495575753
WTM;HOLD;733;470;1035;4.8952301401;3326318918.63477;0.3067522166;0.09606;99;99;0.4562865194
ABEV;BUY;731;1464;39;15.1136368513;11693833596.647;0.2241548938;0.0759;2.8330010779;0;-0.6177522141
FMX;HOLD;731;1305;198;31.6535079688;23811331196.1429;0.4441633288;0.03075;0.6429567762;0;-0.2061369084
PIM;HOLD;731;980;523;-23.6312850228;NA;0.0692431286;0.0103400005;0;0;0.1229198044
KNOP;HOLD;729;869.5;633;10.2970298807;424958379.095238;0.6934769156;0.04496;12.2521767443;7.4648661289;0.1897749991
AVYA;HOLD;728;607;893;-3.8018996551;2168010212.77885;1.2504278668;0.0253;15.5494478789;9.8071455568;0.3245535974
ALB;HOLD;727;231;1268;40.2017029849;16437646857.53;0.8333291244;0.03384;99;99;0.7781925144
JE;SELL;726;1495;2;2.278409221;179746981.069555;-2.0546622807;0.32115;4.8526824362;0;-0.9706305315
OC;BUY;725;1067.5;428;-21.9490094496;8000596923.59747;0.2887506777;0.05593;14.2835386199;4.1587900024;0.0521428012
GTS;HOLD;723.5;1162.5;331;9.0381946829;515874631.528259;0.6174957909;0.02787;2.6463537234;0.442732683;-0.0321346661
NHI;HOLD;723.5;848.5;645;16.9371987311;3034701931.78848;0.1813200937;0.04499;17.5685239744;5.7678975885;0.1975081436
CFXA;HOLD;721.5;128;1365;639.0584475034;19993384759.1029;0.6837850375;0.01802;120.3438057188;11.7887610718;1.0174651099
SXT;BUY;721.5;865;628;28.605099992;6224324515.63522;0.5443138316;0.061669998;38.4144130905;3.0845043022;0.1849113118
VVV;HOLD;720;838.5;654;13.875705913;4441803762.7729;0.2805824675;0.12814;29.3155242413;10.7084058976;0.1986798813
GDDY;HOLD;718.5;612;879;-25.9319720625;12078862584.3525;-0.0340051281;0.03002;27.3522828258;5.8267212484;0.3207425133
SRC;HOLD;718.5;415;1076;275.7999928792;4722756218.74507;0.3446965511;0.02017;27.3600727526;9.1711572709;0.491219539
TRV;HOLD;717;968;522;14.1653996457;37450430074.2783;0.4685562447;0.0197;3.2245037846;0.5760419789;0.1214032406
BMY;HOLD;715.5;1048;441;-14.8647294971;130794679742.668;-0.047884363;0.039;10.4448054632;3.1494340162;0.0632212672
OPY;HOLD;715.5;316;1173;4.1774191908;349262340.982315;1.0059333647;0.0475;99;99;0.597940857
THG;HOLD;714;990.5;498;12.7600128132;4332728292.23721;0.2493801687;0.023529999;7.3102379905;1.1271834849;0.1019141727
ICE;BUY;713;334;1154;29.4774528524;61766394642.7113;0.2262054301;0.0178;38.7145439539;8.2757607778;0.575265978
GL;BUY;712;943.5;544;13.8374820112;8925257989.02958;0.216763843;0.02241;8.1600664787;1.356922857;0.1377190054
KO;HOLD;711;780;706;27.8994405736;193753031438.32;0.1129087183;0.07176;36.3857125215;6.4425831904;0.2343216094
NRT;HOLD;710;1380;105;13.0208333333;34252410;0.1510564249;2.2916;27.645864755;0;-0.3788871515
CVS;HOLD;709;820.5;661;12.6615409425;90521376741.2758;0.1286240798;0.03769;12.8373744356;6.6075134332;0.2026582037
FLC;HOLD;706.5;475;1006;13.2603689273;NA;0.1717805741;0.031519998;36.9218336085;11.7786723067;0.4211728277
NEE;HOLD;706.5;150;1331;48.1689195375;139374360821.567;0.0366466622;0.02621;99;99;0.9283980555
ORAN;HOLD;706.5;1287;194;13.3904104363;22421094103.826;0.1153084971;0.033210002;7.4684437215;0;-0.2116383574
PBH;HOLD;706.5;767;714;12.9420734033;2102153116.03128;0.1470261572;0.05582;21.8864681824;9.6012219809;0.2369512922
CB;HOLD;703.5;699;781;21.3093709884;74267984004;0.4968148816;0.01244;10.2695678497;2.2112497719;0.2648307298
FCPT;HOLD;703.5;575;905;24.6481489252;2004869524.30636;0.1318538711;0.0429;37.4777798815;10.2723996951;0.3313814852
PBFX;HOLD;702;1241;236;5.4113656611;313992981.632233;0.576485961;0.12413;11.8560806908;5.7297915046;-0.1547725724
RPLA;HOLD;701;1054;422;349.9999868459;205016513.094818;-0.013090956;0.0143910886;0;0;0.0480123055
MGP;HOLD;700;401.5;1073;55.9863914438;4311379510.15526;0.3340346363;0.02276;29.9576786949;12.2373700416;0.4889550896
MTL;HOLD;699;1428;46;1.0440180721;179359171.01149;0.0670649385;0.04621;0.0072295393;0;-0.5793103257
STAG;HOLD;698;361;1112;23.9242423664;4993901551.03526;-0.0704988498;0.01936;33.8143316455;8.6839451747;0.5254033221
AMCR;HOLD;697;896.5;576;36.0063912389;17477472407.5281;0.0869400737;0.050619997;18.0500734298;5.1965951878;0.1606448096
JEF;HOLD;695.5;408;1062;11.2104070672;6593773876.46325;1.1144652172;0.01365;15.2994806882;12.1732930621;0.4817033241
SRLP;HOLD;695.5;510;960;12.6003945949;156012967.744934;0.4413310471;0.05702;48.0507711256;27.4480054921;0.3770855339
FIS;HOLD;694;413;1056;547.7199707031;84795136496.2613;-0.1158224305;0.01153;25.5857409611;5.0177945192;0.4769391161
RZA;HOLD;693;995;473;NA;NA;0.0514602204;0.0110922644;0;0;0.0843596981
SKM;HOLD;692;1100;367;5.372161779;10576313047.8951;0.1494051449;0.018229999;0.0070018059;0;-0.0037236306
IGA;HOLD;691;1024;440;-13.4493197327;NA;0.1876710189;0.01274;0;0;0.0623390158
VIV;SELL;690;1362;100;5.5659025651;3449407280.27253;-0.3626965067;0.03682;1.1730553057;0;-0.3864330778
GLW;BUY;689;389;1072;68.444442749;28304876182.2266;0.2961981114;0.02843;48.341067043;11.0191539218;0.4887004439
PRLB;HOLD;688;740.5;720;69.190478451;3590432875.83507;0.0139905243;0.052750003;104.6368144632;0.3777044163;0.23930233
PACK;HOLD;687;142;1318;-59.5222946945;473162557.640388;1.4329632775;0.0128;56.8278278481;13.9936708861;0.8858638606
EMD;HOLD;686;863.5;596;-21.4262818679;NA;0.0935028142;0.02967;0;9.3758359336;0.1697118144
CSV;HOLD;685;726;733;37.3370781373;506003471.099491;0.678350589;0.04346;20.2029703331;8.8892664592;0.2439909456
PFO;BUY;684;471.5;987;14.3982004395;NA;0.2025746522;0.0315;37.5033698474;11.896389613;0.3968002346
MMM;BUY;683;1194;264;19.2032437711;102748269116.793;0.232029336;0.09608;19.4910285797;3.2689327108;-0.1202417524
PHT;HOLD;682;630.5;826;-20.109170389;NA;0.3807183428;0.04068;29.8812424176;8.2520919609;0.2866017572
CO;HOLD;681;1413;43;16.3822532107;110177788.378072;0.4490405366;0.04603;0.9950844132;0;-0.5880886219
HLF;HOLD;680;1162.5;293;16.5415161353;4046428825.0695;-0.1600512348;0.13915;16.0563101284;6.0564686225;-0.0770493695
ARES;HOLD;679;4;1451;57.8210988176;6475538633.41408;0.3908789657;0.0143;251.4534008131;142.800907012;1.7686230798
STAR;HOLD;678;127;1326;-19.4144659557;1198008909.89973;0.6009239667;0.01601;50.7781047831;36.4123006099;0.9135498357
FLO;HOLD;677;962;487;31.1543805543;4400409633.86147;-0.1044836956;0.07008;22.3475260556;5.1343844417;0.0946136904
LEE;HOLD;676;934;512;22.7272727273;121237107;3.3021747944;0.046269998;9.6439606685;7.1204504828;0.1128205247
CHA;HOLD;675;1339;106;NA;NA;-0.1760751209;0.0291794843;0;0;-0.3774877632
TV;HOLD;674;1389;55;13.3333335052;3198484088.82043;0.1448336267;0.03952;0.3180022473;0;-0.5287322126
HI;HOLD;672.5;967;476;183.7209361468;3529143555.80856;0.7516645597;0.05552;16.2722168651;5.1027205858;0.0857479122
LEG;HOLD;672.5;969;474;24.2857147049;5803569008.97583;0.1753057056;0.05317;17.1707595098;4.5333189253;0.0850268966
CCI;HOLD;671;292;1147;63.4595765459;63965198264.1776;-0.1715026691;0.03184;89.7144343529;25.5511440575;0.562479904
BSM;HOLD;669.5;1302;135;19.3852459798;1638296296.56635;0.6268028524;0.05059;9.9834999945;0.5300517441;-0.3046296589
EHC;BUY;669.5;386;1051;27.3946617426;7565807231.82919;0.2944639869;0.06464;128.826313153;39.1308679845;0.4734536952
VLT;BUY;668;689.5;747;129.999996367;NA;0.2207321776;0.03283;22.0614485287;5.6157263181;0.2516188919
DHX;HOLD;667;90.5;1341;-5.2250803859;99108272.25;0.380939611;0.0222;213.5874278932;43.5572700297;0.9437499055
DCO;HOLD;666;155;1276;22.1102033343;547186860.803986;0.5363652195;0.03681;9423.3181782178;3348.2575841584;0.7906518443
QD;HOLD;665;1419;11;NA;443476153.71573;0.7504588003;0.04578;0.1130509105;0;-0.8170940051
TUP;HOLD;664;1293;136;83.1978340459;1482061509.43137;1.1612653819;0.08141;10.11173281;3.7698483497;-0.3038912291
GNL;HOLD;663;352;1070;-197.7173971093;1643636133.62708;0.1394146468;0.0162;23.0147932769;13.7742532284;0.4875003665
CPT;BUY;661.5;486;935;80.99193573;9659597858.77254;0.2611106983;0.02036;26.8029188851;6.6052817642;0.3571781223
HWM;HOLD;661.5;702;719;NA;11504433154.9217;0.9821315709;0.03577;21.1376737917;6.5603272418;0.2391767475
AXP;HOLD;660;313;1106;37.8461519034;93156580636.6558;0.7092186053;0.01609;31.371821821;11.3137157977;0.5193451547
BZH;HOLD;659;912;505;8.4824905321;491743068.498436;0.7666703513;0.03043;6.0175051375;4.7474313301;0.1078370086
BXC;HOLD;657.5;714;701;4.1719296104;292189006.501007;1.1515222751;0.07904;27.2966043097;16.9252624803;0.2304387323
CPK;HOLD;657.5;256;1159;25.4142222285;1839789505.27432;0.4461057403;0.0378;99;99;0.5795771257
KBH;HOLD;656;372;1041;12.6172993231;3536987593.85632;0.1904808795;0.046329997;86.5180725347;32.2588958962;0.4602047939
AIF;BUY;654.5;794;618;-13.1555155432;NA;0.3430511985;0.03261;14.7383704231;5.1731908898;0.1805254075
PEO;HOLD;654.5;1120;292;-2.4885339933;351262806.453506;0.4863911691;0.01684;0;0;-0.0793529686
IGD;BUY;653;1035;375;-14.9303624889;NA;0.2370053232;0.012999999;0;0;0.0026522768
ETG;HOLD;652;466;942;-192.7659663748;NA;0.4073259129;0.03171;44.943518994;9.4012923014;0.3661974647
BAX;HOLD;651;697.5;708;35.8779334127;38526698611.6244;-0.1418309391;0.06143;40.5734745615;6.5604433376;0.234627257
HNP;SELL;650;1335;70;41.9062495232;2408724408.28193;-0.3949986299;0.03344;0.9110335989;0;-0.4832584486
LAZ;BUY;649;1172;225;11.1962670115;3988731115.62338;0.4233388306;0.069359995;10.7697192858;5.0898355852;-0.169378378
CLF;HOLD;648;24;1372;-42.4223597746;6202468969.77584;1.3288592567;0.013990001;99;99;1.0269985758
IRT;HOLD;647;94;1301;89.7468373745;1421063265.0835;0.3563036617;0.01642;79.1161634899;31.8557820135;0.8374573656
USAC;HOLD;646;601;793;-2.1516702062;824724368.600258;0.5098922803;0.03108;21.009487134;10.7483675812;0.2701195147
PSN;HOLD;645;739;651;37.1340210905;972528197.799469;0.0294260927;0.025929999;17.7985435306;3.6622876735;0.1978716602
NNN;HOLD;644;566;823;34.6721305222;7349096540.4488;0.3349337112;0.03296;29.8583309814;8.8577636987;0.2859581241
CBD;HOLD;643;1206;180;15.4251391257;2616866608.31622;0.6464613692;0.02417;1.7925207664;0;-0.2317166403
AT;HOLD;642;441.5;943;-11.4173232101;247836748.650191;0.6776241501;0.02386;24.8105932009;14.7436140019;0.3666666742
MCR;HOLD;641;458;924;13.6291606679;NA;0.0797420965;0.02138;32.8577546004;6.8155384735;0.3485685374
IR;HOLD;640;280;1096;-522.8889041477;17508940858.8007;0.5629118864;0.0194;53.2396185826;9.8309317895;0.5104302377
CELP;HOLD;639;1196.5;179;-75.3846168518;12813175.8693795;0.1459468815;0.04006;4.3287391441;2.3815103447;-0.2319418567
DLR;SELL;638;383.5;991;129;36150746118;-0.3571385455;0.01296;24.5895467339;7.0600253496;0.4064549333
PRSP;HOLD;636.5;737;637;-6.2419005656;3654647133.75996;0.585447107;0.02348;12.2211233703;4.548952104;0.1920765998
WEA;HOLD;636.5;552;822;114.2622916425;NA;0.0584259787;0.03007;29.1316640818;8.3254958077;0.2856736578
REXR;HOLD;635;116;1256;91.7125987256;6100977571.92144;-0.004908091;0.01429;88.4822822665;14.2068408937;0.7488497823
ARD;HOLD;634;277;1093;168.1756715517;458050409.867706;1.1336114349;0.03089;68.9273022752;40.7483288256;0.5081053469
OMC;HOLD;633;946;421;16.4851260676;15379970214.9778;0.5987349381;0.03982;11.0610973527;4.4604027471;0.0472489569
ORA;HOLD;632;235.5;1130;47.3939375444;4368215544.73022;0.4137249034;0.034059998;99;99;0.5483466286
TMX;HOLD;631;480;883;NA;5997800639.82359;0.1781240041;0.02596;40.0819895309;6.4691358025;0.32153253
BYD;HOLD;630;50;1312;-49.4033621139;4793185342.02351;1.6113290885;0.018760001;129.1520180504;56.1288728546;0.8725431839
ASH;HOLD;629;592.5;768;-10.5676414908;4759188821.69632;0.157685417;0.020079998;18.8975829431;5.1913993022;0.2566918542
HIG;HOLD;628;922;438;10.9348737893;18539954006.5947;0.4047765694;0.021240002;6.9201296612;1.5841008893;0.0610566266
O;HOLD;626.5;477.5;882;52.1491234763;22148795370.542;-0.0427948599;0.02546;30.9639762695;9.0261795194;0.3212411077
THO;HOLD;626.5;890.5;469;23.1042520164;6319179526.28932;0.2213173277;0.05019;21.5362176978;4.3670981355;0.0837301627
DLX;HOLD;625;1265.5;93;199.1191725657;1602961851.45925;0.5809474955;0.07172;10.6400598163;3.8429308123;-0.4138133781
BDX;HOLD;624;792;564;45.8295290873;69814416817.9889;-0.1104481834;0.03818;21.3150761362;4.4803722021;0.1526054423
MPV;BUY;623;954;400;96.3842512116;NA;0.2078740233;0.04119;20.1687794953;2.2813712501;0.0219546121
