Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover
"SCHNEIDER ELECTRIC";FR0000121972;SU;"Euronext Paris";EUR;107,90;109,20;107,80;108,60;"09/10/20 17:37";CET;761408;82200590,15
"SCHOBRUNN PARIS";FR0010961920;MLSCH;"Euronext Access Paris";EUR;30,00;30,00;30,00;30,00;"08/06/20 11:30";CET;2;60,00
"SCOR SE";FR0010411983;SCR;"Euronext Paris";EUR;25,28;25,66;25,02;25,14;"09/10/20 17:38";CET;427627;10820241,92
SCR-SIBELCO;BE0944264663;-;"Euronext Expert Market";EUR;6000,00;6000,00;6000,00;6000,00;"06/10/20 11:30";CET;8;48000,00
"SECHE ENVIRONNEM.";FR0000039109;SCHP;"Euronext Paris";EUR;35,20;35,30;34,00;34,85;"09/10/20 17:35";CET;10077;348087,40
SELCODIS;FR0000065492;SLCO;"Euronext Paris";EUR;0,29;0,29;0,29;0,29;"25/03/09 00:00";CET;2074;601,00
SELECTIRENTE;FR0004175842;SELER;"Euronext Paris";EUR;79,50;79,50;79,50;79,50;"09/10/20 11:30";CET;1;79,50
SEMAPA;PTSEM0AM0004;SEM;"Euronext Lisbon";EUR;7,50;7,50;7,30;7,30;"09/10/20 21:35";BST;41652;307700,42
"SEMPLICEMENTE SpA";IT0005072811;MLSMP;"Euronext Access Paris";EUR;0,81;0,81;0,81;0,81;"05/08/16 15:00";CET;100;81,00
SENSORION;FR0012596468;ALSEN;"Euronext Growth Paris";EUR;1,46;1,46;1,385;1,40;"09/10/20 17:35";CET;76905;107983,42
"SEQUA PETROLEUM NV";NL0010623518;MLSEQ;"Euronext Access Paris";EUR;0,0175;0,0175;0,016;0,016;"09/10/20 16:30";CET;5087;84,3935
"SEQUANA MEDICAL";BE0974340722;SEQUA;"Euronext Brussels";EUR;6,00;6,00;5,98;6,00;"09/10/20 17:18";CET;956;5734,88
"SERGEFERRARI GROUP";FR0011950682;SEFER;"Euronext Paris";EUR;5,84;6,26;5,82;6,06;"09/10/20 17:35";CET;23850;145174,26
"SERMA GROUP";FR0000073728;ALSER;"Euronext Growth Paris";EUR;280,00;280,00;280,00;280,00;"08/10/20 11:30";CET;9;2520,00
SES;LU0088087324;SESG;"Euronext Paris";EUR;6,52;6,602;6,50;6,568;"09/10/20 17:35";CET;914663;5998667,416
"SES IMAGOTAG";FR0010282822;SESL;"Euronext Paris";EUR;22,90;23,00;22,50;22,80;"09/10/20 17:35";CET;2806;63889,55
SETTLEMENTS;BE0974261902;STTL;"Euronext Growth Brussels";USD;13,52;13,52;13,52;13,52;"24/03/17 15:30";CET;15000;202800,00
SHOWROOMPRIVE;FR0013006558;SRP;"Euronext Paris";EUR;0,99;1,01;0,952;0,952;"09/10/20 17:36";CET;642229;637199,686
SHURGARD;LU1883301340;SHUR;"Euronext Brussels";EUR;37,20;37,55;36,90;37,30;"09/10/20 17:35";CET;27711;1032692,25
"SI PARTICIPATIONS";FR0000061582;ALSIP;"Euronext Growth Paris";EUR;4,42;4,42;4,42;4,42;"07/10/20 17:01";CET;1400;6188,00
SIDETRADE;FR0010202606;ALBFR;"Euronext Growth Paris";EUR;102,00;104,00;101,00;102,00;"09/10/20 17:35";CET;4787;493882,00
SIEMENS;DE0007236101;SIA;"Traded not listed Brussels";EUR;111,34;111,54;111,34;111,54;"09/10/20 14:57";CET;330;36792,20
"SIF HOLDING";NL0011660485;SIFG;"Euronext Amsterdam";EUR;15,90;15,94;15,64;15,74;"09/10/20 17:35";CET;13033;205323,28
"SIGNAUX GIROD";FR0000060790;GIRO;"Euronext Paris";EUR;11,25;11,25;11,00;11,00;"09/10/20 15:30";CET;594;6609,55
"SIGNIFY NV";NL0011821392;LIGHT;"Euronext Amsterdam";EUR;34,80;35,20;34,45;35,12;"09/10/20 17:35";CET;475854;16663385,75
SII;FR0000074122;SII;"Euronext Paris";EUR;19,75;19,75;19,25;19,50;"09/10/20 16:39";CET;1664;32408,00
SILC;FR0010679365;MLSIL;"Euronext Access Paris";EUR;0,121;0,121;0,121;0,121;"07/10/20 11:30";CET;16;1,94
SIMAT;CI0000000832;MLMAT;"Euronext Access Paris";EUR;2,20;2,20;2,20;2,20;"13/11/19 11:30";CET;10;22,00
"SIMO INTERNATIONAL";FR0004038818;MLSIM;"Euronext Access Paris";EUR;0,23;0,23;0,23;0,23;"30/09/20 16:41";CET;997;229,31
ST-PIETERS-LEEUW;BE0014199377;-;"Euronext Expert Market";EUR;15,18;15,18;15,18;15,18;"18/02/20 11:30";CET;2;30,36
"SINTESI SpA";IT0005072167;MLSNT;"Euronext Access Paris";EUR;3,30;3,30;3,30;3,30;"06/11/15 15:00";CET;12;39,60
SIOEN;BE0003743573;SIOE;"Euronext Brussels";EUR;19,00;19,00;18,80;19,00;"09/10/20 17:37";CET;7566;143725,80
SIPEF;BE0003898187;SIP;"Euronext Brussels";EUR;43,50;43,85;43,25;43,55;"09/10/20 17:35";CET;2932;127955,25
"SLIGRO FOOD GROUP";NL0000817179;SLIGR;"Euronext Amsterdam";EUR;15,00;15,26;14,76;14,86;"09/10/20 17:35";CET;40100;598266,80
SMALTO;FR0011131788;MLSML;"Euronext Access Paris";EUR;0,037;0,037;0,037;0,037;"08/10/20 16:30";CET;6187;228,92
"SMALTO BSA";FR0010649228;SMLBS;"Euronext Access Paris";EUR;0,04;0,04;0,04;0,04;"27/12/16 15:30";CET;115298;4611,92
"SMARTPHOTO GROUP";BE0974323553;SMAR;"Euronext Brussels";EUR;19,40;19,90;19,40;19,90;"09/10/20 14:17";CET;121;2399,40
SMCP;FR0013214145;SMCP;"Euronext Paris";EUR;4,00;4,058;3,942;3,998;"09/10/20 17:35";CET;144437;579893,26
SMTPC;FR0004016699;SMTPC;"Euronext Paris";EUR;15,05;15,20;15,00;15,00;"09/10/20 17:35";CET;2792;42101,65
"SMURFIT KAPPA GP";IE00B1RR8406;SK3;"Euronext Dublin";EUR;34,52;34,94;34,34;34,66;"09/10/20 21:01";IST;399467;13814021,9975
SNOWWORLD;NL0010627865;SNOW;"Euronext Amsterdam";EUR;12,80;12,80;12,80;12,80;"09/10/20 11:44";CET;100;1280,00
"SOC FRANC CASINOS";FR0010209809;SFCA;"Euronext Paris";EUR;1,59;1,59;1,59;1,59;"09/10/20 11:30";CET;5;7,95
"OREY ANTUNES ESC.";PTORE0AM0002;ORE;"Euronext Lisbon";EUR;0,0745;0,0745;0,0745;0,0745;"30/06/20 17:13";BST;5400;402,30
"SEIF SPA";IT0005353484;ALSEI;"Euronext Growth Paris";EUR;0,505;0,505;0,505;0,505;"09/10/20 09:00";CET;1;0,505
"SOCIETE GENERALE";FR0000130809;GLE;"Euronext Paris";EUR;12,60;12,76;12,376;12,416;"09/10/20 17:36";CET;4506467;56036296,628
SODEXO;FR0000121220;SW;"Euronext Paris";EUR;63,20;63,92;62,80;63,44;"09/10/20 17:35";CET;194375;12304344,34
SODIFRANCE;FR0000072563;SOA;"Euronext Paris";EUR;17,90;17,90;17,90;17,90;"09/10/20 16:30";CET;1056;18902,40
SODITECH;FR0000078321;SEC;"Euronext Paris";EUR;0,442;0,442;0,442;0,442;"08/10/20 11:30";CET;255;112,71
"SOFIBUS PATRIMOINE";FR0000038804;SFBS;"Euronext Paris";EUR;191,00;191,00;191,00;191,00;"09/10/20 16:30";CET;3;573,00
SOFINA;BE0003717312;SOF;"Euronext Brussels";EUR;235,00;237,50;235,00;236,00;"09/10/20 17:35";CET;10020;2362759,00
SOFRAGI;FR0000030140;SOFR;"Euronext Paris";EUR;1440,00;1440,00;1440,00;1440,00;"09/10/20 11:30";CET;1;1440,00
SOFTIMAT;BE0003773877;SOFT;"Euronext Growth Brussels";EUR;2,36;2,36;2,36;2,36;"09/10/20 11:30";CET;1008;2378,88
SOGECLAIR;FR0000065864;SOG;"Euronext Paris";EUR;9,76;10,45;9,76;10,10;"09/10/20 17:29";CET;2723;27649,64
SOITEC;FR0013227113;SOI;"Euronext Paris";EUR;130,20;132,10;129,40;132,00;"09/10/20 17:37";CET;68525;9002929,10
"SOLOCAL GROUP";FR0012938884;LOCAL;"Euronext Paris";EUR;0,0229;0,0242;0,0217;0,0236;"09/10/20 17:35";CET;79157351;1845739,3935
"SOLVAC NOM(RETAIL)";BE0003545531;SOLV;"Euronext Brussels";EUR;92,00;93,00;92,00;92,00;"09/10/20 15:45";CET;943;87038,00
SOLVAY;BE0003470755;SOLB;"Euronext Brussels, Paris";EUR;78,20;79,52;77,84;77,84;"09/10/20 17:35";CET;300325;23566686,38
"SOMFY SA";FR0013199916;SO;"Euronext Paris";EUR;121,00;121,00;120,00;121,00;"09/10/20 17:35";CET;1518;182776,40
SONAE;PTSON0AM0001;SON;"Euronext Lisbon";EUR;0,571;0,572;0,561;0,562;"09/10/20 21:35";BST;1832047;1036850,265
"SONAE CAPITAL";PTSNP0AE0008;SONC;"Euronext Lisbon";EUR;0,70;0,702;0,70;0,70;"09/10/20 21:35";BST;913239;639285,006
"SONAE IND.SGPS";PTS3P0AM0025;SONI;"Euronext Lisbon";EUR;1,14;1,14;1,14;1,14;"09/10/20 21:39";BST;214605;244649,70
SONAECOM,SGPS;PTSNC0AM0006;SNC;"Euronext Lisbon";EUR;1,57;1,58;1,57;1,57;"09/10/20 21:35";BST;797;1254,265
SONAGI;PTSNG0AM0007;SNG;"Euronext Access Lisbon";EUR;2,50;2,50;2,50;2,50;"25/09/20 20:30";BST;5848;14620,00
"SOPRA STERIA GROUP";FR0000050809;SOP;"Euronext Paris";EUR;138,50;140,10;138,40;139,70;"09/10/20 17:35";CET;14226;1983161,30
SPADEL;BE0003798155;SPA;"Euronext Brussels";EUR;188,00;188,00;188,00;188,00;"08/10/20 16:30";CET;20;3760,00
"SPEED RABBIT PIZZA";FR0000054371;MLSRP;"Euronext Access Paris";EUR;7,60;7,60;7,60;7,60;"02/07/20 11:30";CET;1;7,60
SPIE;FR0012757854;SPIE;"Euronext Paris";EUR;16,20;16,43;16,17;16,43;"09/10/20 17:36";CET;238309;3900405,80
SPINEGUARD;FR0011464452;ALSGD;"Euronext Growth Paris";EUR;0,1785;0,188;0,175;0,1865;"09/10/20 16:49";CET;91546;16564,12
SPINEWAY;FR0011398874;ALSPW;"Euronext Growth Paris";EUR;0,0018;0,0018;0,0017;0,0017;"09/10/20 17:17";CET;50118949;86840,8739
"SPIR COMMUNICATION";FR0000131732;SPI;"Euronext Paris";EUR;5,05;5,05;4,90;4,90;"08/10/20 16:15";CET;615;3059,70
"S.CLUBE BRAGA";PTSCB0AM0001;SCB;"Euronext Access Lisbon";EUR;1,90;1,90;1,90;1,90;"21/09/20 20:30";BST;10;19,00
SPORTING;PTSCP0AM0001;SCP;"Euronext Lisbon";EUR;0,76;0,76;0,76;0,76;"09/10/20 20:30";BST;2052;1559,52
SQLI;FR0011289040;SQI;"Euronext Paris";EUR;20,30;20,40;20,20;20,30;"09/10/20 17:35";CET;720;14593,50
"ST DUPONT";FR0000054199;DPT;"Euronext Paris";EUR;0,0738;0,077;0,07;0,077;"09/10/20 17:24";CET;163616;11932,7202
"STEAM FRANCE";FR0013063559;MLSTM;"Euronext Access Paris";EUR;14,00;14,00;14,00;14,00;"07/01/16 15:00";CET;2;28,00
STEF;FR0000064271;STF;"Euronext Paris";EUR;73,00;73,00;72,50;72,80;"09/10/20 17:35";CET;1319;95781,70
STENTYS;FR0010949404;STNT;"Euronext Paris";EUR;0,468;0,4745;0,456;0,46;"22/07/19 17:25";CET;53783;24756,74
"STERN GROEP";NL0000336303;STRN;"Euronext Amsterdam";EUR;12,00;12,00;11,90;12,00;"09/10/20 12:49";CET;1060;12714,00
STMICROELECTRONICS;NL0000226223;STM;"Euronext Paris";EUR;28,70;29,41;28,58;29,27;"09/10/20 17:39";CET;2300108;66823618,60
"STRADIM ESPAC.FIN";FR0000074775;ALSAS;"Euronext Growth Paris";EUR;5,05;5,20;5,05;5,20;"09/10/20 16:30";CET;463;2368,60
STREAMWIDE;FR0010528059;ALSTW;"Euronext Growth Paris";EUR;23,60;24,00;23,40;23,40;"09/10/20 16:57";CET;3890;92185,00
"STREAMWIDE BS";FR0012790756;STWDS;"Euronext Growth Paris";EUR;0,01;0,01;0,01;0,01;"24/06/19 09:00";CET;10;0,10
"STREIT MECANIQUE";FR0000063976;MLSTR;"Euronext Access Paris";EUR;9,90;9,90;9,90;9,90;"09/10/20 11:30";CET;100;990,00
"SUCRAF A & B";BE0003463685;SUCR;"Euronext Brussels";EUR;1,70;1,70;1,70;1,70;"09/10/20 16:30";CET;10;17,00
"SUCRAF (ben/win)";BE0010026350;-;"Euronext Expert Market";EUR;10,00;10,00;10,00;10,00;"17/07/18 11:30";CET;14;140,00
SUEZ;FR0010613471;SEV;"Euronext Paris, Brussels";EUR;16,00;16,065;15,655;15,90;"09/10/20 17:35";CET;4577417;72730245,975
"SUMO RESOURCES PLC";GB00B8GJBS16;MLSUM;"Euronext Access Paris";EUR;0,0185;0,0185;0,0185;0,0185;"08/10/20 16:30";CET;3000;55,50
"SUPERSONIC IMAGINE";FR0010526814;SSI;"Euronext Paris";EUR;1,465;1,465;1,465;1,465;"06/10/20 16:33";CET;612;896,58
SURONGO;BE0003527356;-;"Euronext Expert Market";EUR;186,00;186,00;186,00;186,00;"15/10/19 11:30";CET;1;186,00
"SWORD GROUP";FR0004180578;SWP;"Euronext Paris";EUR;31,80;32,40;31,80;32,20;"09/10/20 17:35";CET;2581;83124,40
SYNERGIE;FR0000032658;SDG;"Euronext Paris";EUR;23,20;23,50;23,15;23,20;"09/10/20 17:35";CET;1141;26495,95
"T.PALM INTERN. LUX";BE6321066613;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
TARKETT;FR0004188670;TKTT;"Euronext Paris";EUR;12,23;12,76;12,23;12,46;"09/10/20 17:35";CET;73537;921454,89
TAYNINH;FR0000063307;TAYN;"Euronext Paris";EUR;1,56;1,56;1,56;1,56;"22/09/20 16:30";CET;9;14,04
TEAM;FR0000033466;MLTEA;"Euronext Access Paris";EUR;296,00;296,00;296,00;296,00;"04/09/20 16:30";CET;12;3552,00
TECHNICOLOR;FR0013505062;TCH;"Euronext Paris";EUR;1,259;1,27;1,2274;1,2384;"09/10/20 17:35";CET;290021;361464,4052
"TECH BSA 2024";FR0013526225;TECBS;"Euronext Paris";EUR;0,069;0,073;0,069;0,069;"09/10/20 17:12";CET;17536;1228,138
TECHNIPFMC;GB00BDSFG982;FTI;"Euronext Paris";EUR;6,01;6,136;5,91;6,062;"09/10/20 17:35";CET;2738706;16523956,14
"TEIXEIRA DUARTE";PTTD10AM0000;TDSA;"Euronext Lisbon";EUR;0,0948;0,095;0,093;0,094;"09/10/20 19:43";BST;100142;9482,3068
"TELECOM ITALIA SPA";IT0003497168;TIT;"Traded not listed Brussels";EUR;0,3525;0,3525;0,3525;0,3525;"09/10/20 15:55";CET;40000;14100,00
TELEFONICA;ES0178430E18;TFA;"Traded not listed Brussels";EUR;3,299;3,299;3,20;3,20;"09/10/20 15:36";CET;2623;8539,75
"TELENET GROUP";BE0003826436;TNET;"Euronext Brussels";EUR;33,38;34,12;33,14;34,02;"09/10/20 17:35";CET;112515;3812897,28
TELEPERFORMANCE;FR0000051807;TEP;"Euronext Paris";EUR;264,50;271,10;264,30;270,30;"09/10/20 17:35";CET;84033;22585771,80
TELEVERBIER;CH0008175645;TVRB;"Euronext Paris";EUR;46,80;46,80;46,80;46,80;"25/09/20 16:30";CET;8;374,40
TELEVISTA;FR0011076595;MLVST;"Euronext Access Paris";EUR;5,75;5,75;5,75;5,75;"01/07/19 12:46";CET;22;126,50
"TER BEKE";BE0003573814;TERB;"Euronext Brussels";EUR;102,00;102,00;102,00;102,00;"09/10/20 16:35";CET;120;12240,00
"TESCO PLC";GB0008847096;TCO;"Euronext Dublin";EUR;-;-;-;-;-;IST;-;-
TESSENDERLO;BE0003555639;TESB;"Euronext Brussels";EUR;31,40;32,35;31,40;32,25;"09/10/20 17:35";CET;17839;572856,55
TESSI;FR0004529147;TES;"Euronext Paris";EUR;92,20;92,40;92,20;92,40;"09/10/20 17:25";CET;11;1016,20
"TETRAGON FIN GRP";GG00B1RMC548;TFG;"Euronext Amsterdam";USD;9,04;9,04;8,92;8,92;"09/10/20 17:28";CET;276;2494,92
TETRYS;BE0003886067;TET;"Euronext Expert Market";EUR;3,00;3,00;3,00;3,00;"25/08/20 11:30";CET;250;750,00
TEXAF;BE0974263924;TEXF;"Euronext Brussels";EUR;34,20;34,20;33,20;34,20;"09/10/20 17:35";CET;101;3384,40
TF1;FR0000054900;TFI;"Euronext Paris";EUR;5,64;5,71;5,54;5,55;"09/10/20 17:35";CET;174360;979349,495
"TFF GROUP";FR0013295789;TFF;"Euronext Paris";EUR;25,70;25,90;25,60;25,60;"09/10/20 17:36";CET;404;10386,90
THALES;FR0000121329;HO;"Euronext Paris";EUR;66,48;67,40;66,36;67,20;"09/10/20 17:35";CET;271045;18099190,64
"THE BLOCKCHAIN GP";FR0011053636;ALTBG;"Euronext Growth Paris";EUR;0,88;0,91;0,861;0,875;"09/10/20 17:35";CET;468977;411926,63
"THE NAVIGATOR COMP";PTPTI0AM0006;NVG;"Euronext Lisbon";EUR;2,12;2,134;2,08;2,086;"09/10/20 21:35";BST;467038;979440,824
THERACLION;FR0010120402;ALTHE;"Euronext Growth Paris";EUR;1,665;2,09;1,665;2,05;"09/10/20 17:35";CET;190579;374312,33
THERADIAG;FR0004197747;ALTER;"Euronext Growth Paris";EUR;3,59;4,33;3,40;3,70;"09/10/20 17:35";CET;3379496;12747339,27
THERANEXUS;FR0013286259;ALTHX;"Euronext Growth Paris";EUR;7,80;8,54;7,80;8,16;"09/10/20 17:35";CET;37779;308609,24
"THERMADOR GROUPE";FR0013333432;THEP;"Euronext Paris";EUR;55,80;57,00;55,00;56,00;"09/10/20 17:04";CET;912;50702,20
THUNDERBIRD;VGG885761061;TBIRD;"Euronext Amsterdam";USD;0,032;0,032;0,032;0,032;"08/10/20 16:01";CET;10128;275,48
"TIE KINETIX";NL0010389508;TIE;"Euronext Amsterdam";EUR;14,60;14,90;14,00;14,00;"09/10/20 17:06";CET;3044;43087,00
"TIKEHAU CAPITAL";FR0013230612;TKO;"Euronext Paris";EUR;21,30;21,30;20,90;20,90;"09/10/20 17:35";CET;20037;422039,30
TINC;BE0974282148;TINC;"Euronext Brussels";EUR;13,40;13,45;13,35;13,35;"09/10/20 17:29";CET;12389;166374,55
TIPIAK;FR0000066482;TIPI;"Euronext Paris";EUR;57,50;57,50;57,50;57,50;"09/10/20 11:30";CET;1;57,50
TISCALI;IT0004513666;TISN;"Traded not listed Brussels";EUR;0,029;0,029;0,029;0,029;"08/10/20 09:05";CET;1;0,03
"TISSAGES BRUGGEMAN";BE0036061746;-;"Euronext Expert Market";EUR;39,07;39,07;39,07;39,07;"29/09/15 11:30";CET;33;1289,31
"TITAN CEMENT";BE0974338700;TITC;"Euronext Brussels, Paris";EUR;10,90;11,48;10,90;11,10;"09/10/20 17:35";CET;241440;2701926,50
TIVOLY;FR0000060949;TVLY;"Euronext Paris";EUR;14,50;14,50;14,50;14,50;"09/10/20 17:21";CET;3638;52751,00
"TKH GROUP";NL0000852523;TWEKA;"Euronext Amsterdam";EUR;31,00;31,40;31,00;31,20;"09/10/20 17:35";CET;91588;2861145,90
TOMTOM;NL0013332471;TOM2;"Euronext Amsterdam";EUR;6,90;6,95;6,83;6,85;"09/10/20 17:35";CET;205291;1413002,295
"TOOLUX SANDING";LU0394945660;ALTLX;"Euronext Growth Paris";EUR;1,60;1,60;1,60;1,60;"25/03/15 15:30";CET;1650;2640,00
TOQUEBLANCHEMONDE;FR0011668821;MLTBM;"Euronext Access Paris";EUR;3,10;3,10;3,10;3,10;"02/10/20 11:30";CET;2000;6200,00
TOTAL;FR0000120271;FP;"Euronext Paris, Brussels";EUR;29,765;30,11;29,62;29,95;"09/10/20 17:37";CET;5783149;172333329,67
"TOTAL GABON";GA0000121459;EC;"Euronext Paris";EUR;119,00;122,00;116,00;121,00;"09/10/20 17:35";CET;1970;235268,00
"TOTAL PRODUCE PLC";IE00B1HDWM43;T7O;"Euronext Growth Dublin";EUR;1,13;1,14;1,13;1,134;"09/10/20 21:00";IST;692681;788011,726
TOUAX;FR0000033003;TOUP;"Euronext Paris";EUR;6,34;6,44;6,32;6,44;"09/10/20 17:26";CET;2540;16219,98
"TOUR EIFFEL";FR0000036816;EIFF;"Euronext Paris";EUR;28,00;28,00;27,60;27,80;"09/10/20 17:35";CET;1241;34569,00
TOUTABO;FR0010621722;MLABO;"Euronext Access Paris";EUR;0,78;0,78;0,78;0,78;"17/09/20 11:30";CET;10;7,80
"TOYOTA CAETANO";PTSCT0AP0018;SCT;"Euronext Lisbon";EUR;2,76;2,76;2,76;2,76;"08/10/20 21:10";BST;986;2721,36
"TPF CONTRACTING";BE0024981525;-;"Euronext Expert Market";EUR;89,10;89,10;89,10;89,10;"05/06/18 11:30";CET;15;1336,50
TPSH;FR0011040690;MLPSH;"Euronext Access Paris";EUR;0,191;0,191;0,191;0,191;"17/12/18 11:30";CET;3070;586,37
"TRAMWAYS DE ROUEN";FR0000031866;MLTRA;"Euronext Access Paris";EUR;2600,00;2600,00;2600,00;2600,00;"01/07/20 11:30";CET;1;2600,00
TRANSGENE;FR0005175080;TNG;"Euronext Paris";EUR;1,29;1,356;1,28;1,348;"09/10/20 17:35";CET;92537;122882,982
TTI;FR0010383877;ALTTI;"Euronext Growth Paris";EUR;3,34;3,34;3,34;3,34;"09/10/20 11:30";CET;28;93,52
TRIGANO;FR0005691656;TRI;"Euronext Paris";EUR;125,00;126,30;123,90;124,80;"09/10/20 17:35";CET;20720;2587954,90
TRILOGIQ;FR0010397901;ALTRI;"Euronext Growth Paris";EUR;4,12;4,34;4,12;4,34;"09/10/20 16:49";CET;1580;6637,20
"TROC ILE";FR0000031106;MLTRO;"Euronext Access Paris";EUR;4,26;4,26;4,26;4,26;"21/07/20 11:30";CET;1;4,26
"TROIS CHENES";FR0000076481;MLTRC;"Euronext Access Paris";EUR;13,00;13,00;13,00;13,00;"21/08/20 16:30";CET;36;468,00
TRONICS;FR0004175099;ALTRO;"Euronext Growth Paris";EUR;7,90;7,90;7,90;7,90;"09/10/20 16:30";CET;800;6320,00
"TUBIZE (ATTR)";BE0099967573;TUBAT;"Euronext Expert Market";EUR;0,41;0,41;0,41;0,41;"08/10/19 11:30";CET;15;6,15
TUBIZE-FIN;BE0003823409;TUB;"Euronext Brussels";EUR;80,00;81,90;80,00;81,70;"09/10/20 17:35";CET;4363;353783,60
"TULLOW OIL PLC";GB0001500809;TQW;"Euronext Dublin";EUR;0,2067;0,2067;0,2054;0,2054;"09/10/20 20:18";IST;10500;2157,35
TXCOM;FR0010654087;ALTXC;"Euronext Growth Paris";EUR;8,35;8,35;8,35;8,35;"09/10/20 16:30";CET;282;2354,70
"U&I LEARNING";BE0003847648;UNI;"Euronext Access Brussels";EUR;8,45;8,45;8,45;8,45;"09/10/20 11:30";CET;1970;16646,50
"U10 CORP";FR0000079147;ALU10;"Euronext Growth Paris";EUR;1,32;1,32;1,295;1,295;"09/10/20 15:49";CET;1353;1752,16
"UBISOFT ENTERTAIN";FR0000054470;UBI;"Euronext Paris";EUR;80,54;81,88;80,16;81,88;"09/10/20 17:35";CET;389115;31721132,54
UCAR;FR0011070457;ALUCR;"Euronext Growth Paris";EUR;8,65;8,65;8,65;8,65;"09/10/20 09:00";CET;1;8,65
"UCARE SERVICES BEL";BE0003838555;PNSB;"Euronext Access Brussels";EUR;0,92;0,92;0,92;0,92;"13/05/20 16:30";CET;1750;1610,00
UCB;BE0003739530;UCB;"Euronext Brussels";EUR;97,12;98,38;96,24;97,84;"09/10/20 17:35";CET;206303;20130840,54
"UMALIS GROUP";FR0011776889;MLUMG;"Euronext Access Paris";EUR;1,33;1,33;1,33;1,33;"09/10/20 16:30";CET;100;133,00
UMANIS;FR0013263878;ALUMS;"Euronext Growth Paris";EUR;6,20;6,20;5,78;5,96;"09/10/20 17:35";CET;9432;56112,38
UMICORE;BE0974320526;UMI;"Euronext Brussels";EUR;37,01;37,80;37,01;37,67;"09/10/20 17:35";CET;442297;16620899,18
UNI.METALG.HT-SEI.;FR0005783503;MLUMH;"Euronext Access Paris";EUR;16,10;16,10;16,10;16,10;"08/10/20 16:37";CET;3;48,30
UNIBAIL-RODAMCO-WE;FR0013326246;URW;"Euronext Amsterdam, Paris";EUR;33,00;34,12;32,75;33,63;"09/10/20 17:35";CET;1363928;45398135,06
UNIBEL;FR0000054215;UNBL;"Euronext Paris";EUR;590,00;590,00;590,00;590,00;"09/10/20 16:30";CET;5;2950,00
"UNIFIEDPOST GROUP";BE0974371032;UPG;"Euronext Brussels";EUR;21,00;21,00;20,35;20,50;"09/10/20 17:35";CET;10556;217080,70
UNILEVER;NL0000388619;UNA;"Euronext Amsterdam";EUR;51,90;52,92;51,68;52,70;"09/10/20 17:35";CET;4453606;232831670,94
"UNION FIN.FRANCE";FR0000034548;UFF;"Euronext Paris";EUR;19,85;20,20;19,85;19,85;"09/10/20 17:35";CET;2098;41839,10
"UNION PAC CORP";US9078181081;UNPA;"Traded not listed Brussels";USD;104,55;104,55;104,55;104,55;"22/12/16 16:30";CET;78;8154,90
"UNION TECH.INFOR.";FR0000074197;FPG;"Euronext Paris";EUR;0,55;0,565;0,53;0,55;"09/10/20 17:35";CET;3939;2138,03
"UNIPHAR PLC";IE00BJ5FQX74;UPR;"Euronext Growth Dublin";EUR;2,51;2,52;2,48;2,52;"09/10/20 21:00";IST;473208;1183322,22
UNITI;FR0012709160;ALUNT;"Euronext Growth Paris";EUR;1,85;1,85;1,80;1,80;"09/10/20 09:55";CET;2001;3651,85
UPERGY;FR0010337865;ALUPG;"Euronext Growth Paris";EUR;4,80;4,80;4,80;4,80;"09/10/20 09:00";CET;1;4,80
UTEXBEL;BE0017609521;-;"Euronext Expert Market";EUR;91,05;91,05;91,05;91,05;"20/10/15 11:30";CET;84;7648,20
"UV GERMI";FR0011898584;ALUVI;"Euronext Growth Paris";EUR;8,45;10,50;8,40;10,00;"09/10/20 17:35";CET;59309;568058,40
"V LANSCHOT KEMPEN";NL0000302636;VLK;"Euronext Amsterdam";EUR;16,22;16,32;15,38;15,92;"09/10/20 17:35";CET;128125;2031994,40
"VAA VISTA ALEGRE";PTVAA0AM0019;VAF;"Euronext Lisbon";EUR;0,94;0,94;0,94;0,94;"09/10/20 13:48";BST;12500;11750,00
VALBIOTIS;FR0013254851;ALVAL;"Euronext Growth Paris";EUR;5,54;5,60;5,34;5,58;"09/10/20 17:35";CET;24536;134176,26
VALEO;FR0013176526;FR;"Euronext Paris";EUR;27,85;27,93;27,34;27,59;"09/10/20 17:35";CET;797946;22017760,91
VALLOUREC;FR0013506730;VK;"Euronext Paris";EUR;17,22;17,504;16,526;16,624;"09/10/20 17:35";CET;110805;1870211,896
VALNEVA;FR0004056851;VLA;"Euronext Paris";EUR;6,58;6,74;6,54;6,70;"09/10/20 17:35";CET;258204;1713826,59
VALONEO;FR0012833770;MLVAL;"Euronext Access Paris";EUR;14,30;14,30;14,30;14,30;"25/09/18 16:30";CET;10;143,00
VALUE8;NL0010661864;VALUE;"Euronext Amsterdam";EUR;5,22;5,22;5,18;5,20;"09/10/20 17:28";CET;14306;74566,80
"VALUE8 CUM PREF";NL0015118803;PREVA;"Euronext Amsterdam";EUR;6,25;6,25;6,25;6,25;"06/10/20 11:30";CET;405;2531,25
"VAN DE VELDE";BE0003839561;VAN;"Euronext Brussels";EUR;22,70;22,70;22,60;22,70;"09/10/20 17:35";CET;829;18787,35
