Name,ISIN,Symbol,Market,Trading Currency,Open,High,Low,Last,Last Date/Time,Time Zone,Volume,Turnover
DYNEX ENERGY SA,LU0881232630,MLDYX,Euronext Access Paris,EUR,3.1,3.1,3.1,3.1,23.06.2020 11:30,CET,30,93
E.ON SE,DE000ENAG999,EON,Traded not listed Brussels,EUR,10.15,10.15,10.13,10.13,10.07.2020 11:53,CET,1300,13185
EASE2PAY NV,NL0000345627,EAS2P,Euronext Amsterdam,EUR,0.826,0.826,0.826,0.826,10.07.2020 16:40,CET,2500,2065
EASSON HOLDINGS,HK0000038783,MLEAS,Euronext Access Paris,EUR,0.715,0.715,0.715,0.715,03.02.2020 11:30,CET,890,636.36
EASYVISTA,FR0010246322,ALEZV,Euronext Growth Paris,EUR,65,66.8,63.8,66.4,10.07.2020 17:35,CET,2400,157683.2
EAUX DE ROYAN,FR0007200100,MLEDR,Euronext Access Paris,EUR,121,121,121,121,07.07.2020 11:30,CET,4,484
EAVS,FR0010536185,MLEAV,Euronext Access Paris,EUR,10.3,10.3,10.3,10.3,15.06.2020 11:30,CET,1,10.3
ECA,FR0010099515,ECASA,Euronext Paris,EUR,24.1,24.2,23.8,23.8,10.07.2020 15:01,CET,1858,44674.3
ECFC,BE0003783975,-,Euronext Expert Market,EUR,4120,4120,4120,4120,26.05.2020 11:30,CET,1,4120
ECOLUTIONS,DE000A0XYM45,MLECO,Euronext Access Paris,EUR,1.25,1.25,1.25,1.25,21.12.2016 15:00,CET,100,125
ECONOCOM GROUP,BE0974313455,ECONB,Euronext Brussels,EUR,1.7,1.742,1.68,1.74,10.07.2020 17:35,CET,89298,152127.28
ECOSLOPS,FR0011490648,ALESA,Euronext Growth Paris,EUR,10.7,10.8,10.6,10.65,10.07.2020 14:21,CET,1469,15717.8
EDENRED,FR0010908533,EDEN,Euronext Paris,EUR,40.7,41.54,40.33,41.5,10.07.2020 17:35,CET,428834,17671182.51
EDF,FR0010242511,EDF,Euronext Paris,EUR,9.006,9.242,8.928,9.242,10.07.2020 17:35,CET,2139040,19582728.51
EDILIZIACROBATICA,IT0005351504,ALEAC,Euronext Growth Paris,EUR,5.8,5.8,5.7,5.7,10.07.2020 11:24,CET,141,803.8
EDITIONS DU SIGNE,FR0000052755,MLEDS,Euronext Access Paris,EUR,0.575,0.575,0.575,0.575,25.06.2020 16:32,CET,1050,603.75
EDP,PTEDP0AM0009,EDP,Euronext Lisbon,EUR,4.453,4.541,4.431,4.536,10.07.2020 21:35,BST,6611991,29851505.66
EDP RENOVAVEIS,ES0127797019,EDPR,Euronext Lisbon,EUR,13.28,13.74,13.28,13.74,10.07.2020 21:35,BST,484487,6616260.24
EDUNIVERSAL,FR0010439265,MLEDU,Euronext Access Paris,EUR,8.42,8.42,8.42,8.42,18.04.2012 15:00,CET,850,7157
EES,FR0010945733,MLEES,Euronext Access Paris,EUR,0.153,0.153,0.153,0.153,26.06.2020 11:30,CET,200,30.6
EGIDE,FR0000072373,GID,Euronext Paris,EUR,0.764,0.794,0.76,0.76,10.07.2020 17:29,CET,16429,12633.92
EIFFAGE,FR0000130452,FGR,Euronext Paris,EUR,78.02,79.36,77.02,79.36,10.07.2020 17:35,CET,316194,24885429.7
EKINOPS,FR0011466069,EKI,Euronext Paris,EUR,6.07,6.1,5.68,5.74,10.07.2020 17:35,CET,198011,1146185.16
ELEC.STRASBOURG,FR0000031023,ELEC,Euronext Paris,EUR,112,112,107.5,110,10.07.2020 15:38,CET,90,9837.5
ELECT. MADAGASCAR,FR0000035719,EEM,Euronext Paris,EUR,3.28,3.28,3.28,3.28,03.02.2020 16:30,CET,1034,3391.52
ELIA GROUP,BE0003822393,ELI,Euronext Brussels,EUR,96.2,96.2,94.5,95.6,10.07.2020 17:35,CET,53749,5132593.5
ELIOR GROUP,FR0011950732,ELIOR,Euronext Paris,EUR,5.065,5.15,4.952,5.105,10.07.2020 17:35,CET,706146,3551200.97
ELIS,FR0012435121,ELIS,Euronext Paris,EUR,10.41,10.55,10.12,10.53,10.07.2020 17:35,CET,285300,2969428.64
EMAKINA GROUP,BE0003843605,ALEMK,Euronext Growth Brussels,EUR,8.05,8.05,8.05,8.05,06.07.2020 16:30,CET,85,684.25
EMD MUSIC,BE0003849669,EMD,Euronext Expert Market,EUR,1.3,1.3,1.3,1.3,24.07.2018 11:30,CET,600,780
EMOVA BS,FR0013245123,ALEBS,Euronext Growth Paris,EUR,0.0005,0.0005,0.0005,0.0005,06.07.2020 16:30,CET,104056,52.03
EMOVA GROUP,FR0013356755,ALEMV,Euronext Growth Paris,EUR,1.105,1.105,1.025,1.035,10.07.2020 16:49,CET,8437,8941.53
EMULATION,BE0024644065,-,Euronext Expert Market,EUR,253.34,253.34,253.34,253.34,19.09.2017 11:30,CET,5,1266.7
ENCRES DUBUIT,FR0004030708,ALDUB,Euronext Growth Paris,EUR,3.86,3.86,3.86,3.86,10.07.2020 09:00,CET,1,3.86
ENENSYS,FR0013330792,ALNN6,Euronext Growth Paris,EUR,0.35,0.38,0.344,0.357,10.07.2020 16:33,CET,33699,11979.38
ENERTIME,FR0011915339,ALENE,Euronext Growth Paris,EUR,1.23,1.29,1.2,1.22,10.07.2020 17:35,CET,94070,116596.61
ENGIE,FR0010208488,ENGI,"Euronext Paris, Brussels",EUR,10.75,10.97,10.58,10.93,10.07.2020 17:36,CET,7252348,78191808.9
ENGIE EPS,FR0012650166,EPS,Euronext Paris,EUR,8.84,9.08,8.54,9,10.07.2020 17:35,CET,33757,299003.38
ENI,IT0003132476,ENI,Traded not listed Brussels,EUR,8.5,8.69,8.4,8.689,10.07.2020 13:47,CET,2393,20497.96
ENTREPARTICULIERS,FR0010424697,ALENT,Euronext Growth Paris,EUR,0.755,0.755,0.755,0.755,10.07.2020 09:00,CET,1,0.76
ENTREPRENDRE,FR0000045122,ALENR,Euronext Growth Paris,EUR,7.4,7.4,7.4,7.4,08.07.2020 11:30,CET,3,22.2
ENVEA,FR0010278762,ALTEV,Euronext Growth Paris,EUR,108.5,109.5,108.5,108.5,10.07.2020 17:17,CET,430,46849.5
ENVIPCO,NL0009901610,ENVI,"Euronext Amsterdam, Brussels",EUR,7.7,7.7,7.7,7.7,10.07.2020 09:00,CET,1,7.7
EO2,FR0010465534,ALEO2,Euronext Growth Paris,EUR,3.21,3.25,3.16,3.17,10.07.2020 17:27,CET,1796,5734.35
EOS IMAGING,FR0011191766,EOSI,Euronext Paris,EUR,1.256,1.38,1.256,1.36,10.07.2020 17:35,CET,553042,737142.07
ERAMET,FR0000131757,ERA,Euronext Paris,EUR,31.1,31.51,29.5,30.55,10.07.2020 17:35,CET,211755,6382702.13
ERYTECH PHARMA,FR0011471135,ERYP,Euronext Paris,EUR,7.29,7.29,6.8,6.83,10.07.2020 17:35,CET,64091,449320.98
ESI GROUP,FR0004110310,ESI,Euronext Paris,EUR,33.9,33.9,33.6,33.9,10.07.2020 17:35,CET,1755,59473.8
ESKER,FR0000035818,ALESK,Euronext Growth Paris,EUR,135,135,131,132.4,10.07.2020 17:35,CET,9698,1285172.2
ESPERITE,NL0009272137,ESP,"Euronext Amsterdam, Paris",EUR,0.0268,0.0268,0.0248,0.0268,10.07.2020 17:35,CET,109053,2839.78
ESSILORLUXOTTICA,FR0000121667,EL,Euronext Paris,EUR,116.55,117.9,116.1,116.95,10.07.2020 17:35,CET,442012,51737967.65
ESSO,FR0000120669,ES,Euronext Paris,EUR,14.5,14.5,14.3,14.4,10.07.2020 17:29,CET,304,4395.65
ESTORIL SOL N,PTESO0AM0000,ESON,Euronext Lisbon,EUR,8.35,8.35,8.35,8.35,30.06.2020 20:30,BST,1,8.35
ETEX,BE0941244536,-,Euronext Expert Market,EUR,13.3,13.3,13.3,13.3,07.07.2020 11:30,CET,225,2992.5
EUPEN FINANZ,BE0049483135,-,Euronext Expert Market,EUR,151.1,151.1,151.1,151.1,28.07.2015 11:30,CET,348,52582.8
EURASIA FONC INV,FR0000061475,EFI,Euronext Paris,EUR,0.26,0.26,0.26,0.26,09.07.2020 11:30,CET,2750,715
EURASIA GROUPE,FR0010844001,ALEUA,Euronext Growth Paris,EUR,7.2,7.2,7.2,7.2,08.03.2019 11:30,CET,20,144
EURAZEO,FR0000121121,RF,Euronext Paris,EUR,44.26,45.08,44.1,45.08,10.07.2020 17:35,CET,88592,3973341.86
EURO RESSOURCES,FR0000054678,EUR,Euronext Paris,EUR,3.26,3.26,3.15,3.19,10.07.2020 17:35,CET,7645,24381.31
EUROBIO-SCIENTIFIC,FR0013240934,ALERS,Euronext Growth Paris,EUR,8.18,8.3,8.02,8.16,10.07.2020 17:35,CET,27157,221944.38
EUROCASTLE INVEST.,GB00B94QM994,ECT,Euronext Amsterdam,EUR,4.99,5.02,4.99,5.02,09.07.2020 17:29,CET,1933,9646.24
EUROCOMMERCIAL,NL0000288876,ECMPA,"Euronext Amsterdam, Brussels",EUR,11.28,11.46,11.1,11.46,10.07.2020 17:35,CET,115670,1310321.38
EUROFINS CEREP,FR0013256518,ALECR,Euronext Growth Paris,EUR,6050,6050,6050,6050,06.07.2020 11:30,CET,1,6050
EUROFINS SCIENT.,FR0000038259,ERF,Euronext Paris,EUR,549,553.8,535.2,536,10.07.2020 17:35,CET,44782,24161155.6
EUROGERM,FR0010452474,ALGEM,Euronext Growth Paris,EUR,30.4,31,30.4,31,10.07.2020 15:40,CET,210,6472.2
EUROLAND CORPORATE,FR0010157115,MLERO,Euronext Access Paris,EUR,1.34,1.34,1.34,1.34,10.07.2020 16:30,CET,108,144.72
EUROMEDIS GROUPE,FR0000075343,EMG,Euronext Paris,EUR,7.3,7.5,7.25,7.35,10.07.2020 17:35,CET,5172,38245.5
EURONAV,BE0003816338,EURN,Euronext Brussels,EUR,7.455,7.95,7.455,7.95,10.07.2020 17:35,CET,1561413,12118942.9
EURONEXT,NL0006294274,ENX,"Euronext Paris, Amsterdam, Brussels",EUR,92.5,92.85,90.95,91.5,10.07.2020 17:35,CET,109399,10025067.7
EURONEXT,NL0006294274,ENXP,Euronext Lisbon,EUR,-,-,-,-,-,BST,-,-
EUROPACORP,FR0010490920,ECP,Euronext Paris,EUR,0.714,0.719,0.706,0.71,10.07.2020 17:29,CET,6745,4798.78
EUROPCAR MOBILITY,FR0012789949,EUCAR,Euronext Paris,EUR,2.05,2.086,2.014,2.014,10.07.2020 17:38,CET,788251,1603168.95
EUROPLASMA,FR0013514114,ALEUP,Euronext Growth Paris,EUR,2.43,2.52,2.3,2.4245,10.07.2020 17:35,CET,107301,258591.84
EUROPLASMA BSC,FR0013294089,EURBU,Euronext Growth Paris,EUR,0.0005,0.001,0.0005,0.001,10.07.2020 17:35,CET,5304,2.65
EUTELSAT COMMUNIC.,FR0010221234,ETL,Euronext Paris,EUR,8.136,8.242,8.066,8.228,10.07.2020 17:35,CET,1146820,9367633.64
EVADIX,BE0003840577,ALEVA,Euronext Growth Brussels,EUR,0.04,0.04,0.04,0.04,04.06.2020 11:30,CET,1000,40
EVERGREEN,FR0000035784,DIG,Euronext Paris,EUR,1.02,1.03,1.02,1.03,10.07.2020 16:30,CET,410,418.5
EVERSET,FR0000044745,MLEVE,Euronext Access Paris,EUR,0.106,0.106,0.106,0.106,25.05.2020 16:30,CET,210,22.26
EVOLIS,FR0004166197,ALTVO,Euronext Growth Paris,EUR,30,30,30,30,10.07.2020 09:41,CET,100,3000
EVS BROADC.EQUIPM.,BE0003820371,EVS,Euronext Brussels,EUR,16.2,16.4,16.16,16.4,10.07.2020 17:36,CET,5121,83239.68
EXACOMPTA CLAIREF.,FR0000064164,EXAC,Euronext Paris,EUR,97.5,97.5,96,96,10.07.2020 16:30,CET,188,18328.5
EXEL INDUSTRIES,FR0004527638,EXE,Euronext Paris,EUR,37.3,37.4,37.3,37.4,10.07.2020 17:35,CET,3,112.1
EXMAR,BE0003808251,EXM,Euronext Brussels,EUR,2.18,2.2,2.12,2.125,10.07.2020 17:29,CET,81749,175782.08
EXPLOS.PROD.CHI.PF,FR0000037343,EPCP,Euronext Paris,EUR,725,725,725,725,29.06.2020 11:30,CET,5,3625
EXPLOSIFS PROD.CHI,FR0000039026,EXPL,Euronext Paris,EUR,490,490,490,490,07.07.2020 16:49,CET,5,2450
FACEPHI,ES0105029005,ALPHI,Euronext Growth Paris,EUR,5,5,5,5,10.07.2020 09:00,CET,1,5
FAGRON,BE0003874915,FAGR,"Euronext Brussels, Amsterdam",EUR,19.04,19.61,19.02,19.09,10.07.2020 17:35,CET,74632,1443183.43
FARMINVESTE,PTFNV1AM0002,MLFMV,Euronext Access Lisbon,EUR,4.9,4.9,4.9,4.9,01.07.2020 15:30,BST,25,122.5
FASHION B AIR,FR0004034593,ALFBA,Euronext Growth Paris,EUR,0.44,0.458,0.44,0.458,08.07.2020 14:39,CET,2000,896.2
FASTNED,NL0013654809,FAST,Euronext Amsterdam,EUR,11.48,11.66,10.94,11.3,10.07.2020 17:25,CET,15601,174493.28
FAURECIA,FR0000121147,EO,Euronext Paris,EUR,33.14,34.68,33.08,34.55,10.07.2020 17:36,CET,482245,16521849.03
FAUVET GIREL,FR0000063034,FAUV,Euronext Paris,EUR,31.4,31.4,31.4,31.4,06.01.2020 16:30,CET,200,6280
FAYENC.SARREGUEMI.,FR0000031973,FAYE,Euronext Paris,EUR,30,30,30,30,07.01.2020 16:30,CET,26,780
FBD HOLDINGS PLC,IE0003290289,EG7,Euronext Dublin,EUR,6.48,6.72,6.38,6.72,10.07.2020 17:30,UTC,3011,19485.8
FD,FR0012300424,MLFDV,Euronext Access Paris,EUR,1.37,1.37,1.37,1.37,08.07.2020 16:30,CET,200,274
FDJ,FR0013451333,FDJ,Euronext Paris,EUR,27.16,27.72,27.12,27.41,10.07.2020 17:35,CET,283490,7773431.7
FENALU,PTFEN0AP0006,FEN,Euronext Access Lisbon,EUR,0.04,0.04,0.04,0.04,14.04.2020 15:30,BST,11474,458.96
FERM.CAS.MUN.CANNE,FR0000062101,FCMC,Euronext Paris,EUR,1210,1210,1210,1210,10.07.2020 16:30,CET,3,3630
FERMENTALG,FR0011271600,FALG,Euronext Paris,EUR,1.232,1.238,1.212,1.22,10.07.2020 17:35,CET,75436,92154.67
FFP,FR0000064784,FFP,Euronext Paris,EUR,64.4,64.9,63,64.8,10.07.2020 17:35,CET,7101,454749.1
FI BELGO-TUNISIENN,BE0011238830,-,Euronext Expert Market,EUR,221.1,221.1,221.1,221.1,07.07.2015 11:30,CET,323,71415.3
FIDUCIAL OFF.SOL.,FR0000061418,SACI,Euronext Paris,EUR,27.6,27.6,27.6,27.6,10.07.2020 11:30,CET,1,27.6
FIDUCIAL REAL EST.,FR0000060535,ORIA,Euronext Paris,EUR,169,169,169,169,10.07.2020 11:30,CET,1,169
FIGEAC AERO,FR0011665280,FGA,Euronext Paris,EUR,3.82,3.875,3.82,3.82,10.07.2020 17:35,CET,3681,14162.91
FILAE,FR0010221069,ALFIL,Euronext Growth Paris,EUR,8.4,8.5,8.4,8.5,07.07.2020 16:30,CET,380,3208
FIMMOBEL,BE0945246784,-,Euronext Expert Market,EUR,450,450,450,450,04.12.2018 11:30,CET,1,450
FIN.ETANG BERRE,FR0000062341,BERR,Euronext Paris,EUR,4.9,4.9,4.9,4.9,10.07.2020 16:30,CET,226,1107.4
FIN.ETANG BERRE PF,FR0000062507,EBPF,Euronext Paris,EUR,99,99,99,99,10.07.2020 11:36,CET,24,2376
FINANCIERE MARJOS,FR0000060824,FINM,Euronext Paris,EUR,0.204,0.204,0.204,0.204,24.06.2020 16:30,CET,1690,344.76
FINANCIERE ODET,FR0000062234,ODET,Euronext Paris,EUR,668,678,668,670,10.07.2020 10:55,CET,11,7362
FINASUCRE,BE0012544319,-,Euronext Expert Market,EUR,4000,4000,4000,4000,26.05.2020 11:30,CET,4,16000
FINATIS,FR0000035123,FNTS,Euronext Paris,EUR,19.2,19.2,19.2,19.2,10.07.2020 14:20,CET,21,403.2
FINAXO,FR0010487272,MLFXO,Euronext Access Paris,EUR,4.7,4.7,4.7,4.7,25.07.2018 16:30,CET,1000,4700
FIPP,FR0000038184,FIPP,Euronext Paris,EUR,0.234,0.246,0.234,0.246,10.07.2020 17:16,CET,6100,1448.51
FIRST DERIVATIVES,GB0031477770,GYQ,Euronext Growth Dublin,EUR,26.8,26.8,25.8,25.9,30.06.2020 17:20,UTC,362,9610.9
FIRSTCAUTION,CH0120879058,MLFIR,Euronext Access Paris,EUR,19.8,19.8,19.8,19.8,04.05.2020 11:30,CET,606,11998.8
FLEURY MICHON,FR0000074759,ALFLE,Euronext Growth Paris,EUR,24.6,24.6,24.3,24.3,10.07.2020 17:11,CET,270,6603.1
FLEXDEAL,PTFXD0AM0018,FLEXD,Euronext Lisbon,EUR,4.82,4.82,4.82,4.82,28.04.2020 21:35,BST,371,1788.22
FLEXOS S.A.,BE0003885051,FLEX,Euronext Access Brussels,EUR,1.99,1.99,1.99,1.99,17.06.2019 16:30,CET,50,99.5
FLORIDIENNE,BE0003215143,FLOB,Euronext Brussels,EUR,220,220,220,220,10.07.2020 16:55,CET,60,13200
FLOW TRADERS,NL0011279492,FLOW,Euronext Amsterdam,EUR,34.7,34.7,34.24,34.3,10.07.2020 17:35,CET,161746,5563771.8
FLUTTER ENTERTAIN,IE00BWT6H894,FLTR,Euronext Dublin,EUR,118.4,120.2,117.5,118.65,10.07.2020 17:30,UTC,112635,13372852.35
FLUXYS BELGIUM D,BE0974265945,FLUX,Euronext Brussels,EUR,27.7,28.1,27.6,27.6,10.07.2020 17:35,CET,585,16219.5
FNAC DARTY,FR0011476928,FNAC,Euronext Paris,EUR,36.2,37.18,35.98,37.18,10.07.2020 17:35,CET,33894,1246780.22
FNG NV,BE0974332646,FNG,"Euronext Brussels, Amsterdam",EUR,3.88,3.88,3.3,3.5,08.05.2020 17:35,CET,44989,156801.28
FOCUS HOME INT,FR0012419307,ALFOC,Euronext Growth Paris,EUR,37.1,37.2,35.9,36.8,10.07.2020 17:35,CET,18512,677811.3
FONC ATLAND BSA,FR0012951028,FATBS,Euronext Paris,EUR,4,4,4,4,10.02.2020 09:00,CET,10,40
FONC VOLTA NV20,FR0013467438,SPENV,Euronext Paris,EUR,-,-,-,-,-,CET,-,-
FONC. PARIS NORD,FR0011277391,FPN,Euronext Paris,EUR,0.0325,0.0325,0.032,0.032,10.07.2020 17:29,CET,4150,133.18
FONCIERE 7 INVEST,FR0000065930,LEBL,Euronext Paris,EUR,1.19,1.19,1.19,1.19,30.06.2020 11:30,CET,1,1.19
FONCIERE ATLAND,FR0000064362,FATL,Euronext Paris,EUR,151,152,151,152,10.07.2020 16:01,CET,5,759
FONCIERE EURIS,FR0000038499,EURS,Euronext Paris,EUR,8.05,8.05,8.05,8.05,10.07.2020 11:30,CET,171,1376.55
FONCIERE INEA,FR0010341032,INEA,Euronext Paris,EUR,38.6,39,38.2,39,10.07.2020 17:04,CET,210,8044.9
FONCIERE LYONNAISE,FR0000033409,FLY,Euronext Paris,EUR,69,69.8,68.6,68.6,10.07.2020 17:29,CET,716,49330.2
FONCIERE VINDI,FR0011605617,MLVIN,Euronext Access Paris,EUR,2.34,2.34,2.34,2.34,08.07.2020 16:33,CET,200000,468000
FONCIERE VOLTA,FR0000053944,SPEL,Euronext Paris,EUR,6.2,6.2,6.2,6.2,08.07.2020 11:30,CET,1,6.2
FOOT LOCKER,US3448491049,FOOTL,Traded not listed Brussels,USD,-,-,-,-,-,CET,-,-
FORESTIERE EQUAT.,CI0000053161,FORE,Euronext Paris,EUR,700,700,700,700,12.05.2020 11:30,CET,1,700
FORFARMERS,NL0011832811,FFARM,Euronext Amsterdam,EUR,5.57,5.57,5.48,5.53,10.07.2020 17:35,CET,43398,239503.83
FOUNTAIN,BE0003752665,FOU,Euronext Brussels,EUR,0.78,0.78,0.78,0.78,10.07.2020 16:30,CET,50,39
FOUNTAINE PAJOT,FR0010485268,ALFPC,Euronext Growth Paris,EUR,64,64.2,62.4,64.2,10.07.2020 17:35,CET,747,47450.4
FOYER,NSCEX0000018,-,Euronext Expert Market,EUR,64.01,64.01,64.01,64.01,08.03.2016 11:30,CET,125,8001.25
FRANCAISE ENERGIE,FR0013030152,LFDE,Euronext Paris,EUR,15.8,15.8,15.35,15.35,10.07.2020 17:10,CET,5662,88669.85
FRANCE SOIR GROUPE,FR0013222346,MLFSG,Euronext Access Paris,EUR,0.0105,0.0105,0.008,0.008,10.07.2020 16:30,CET,50480,408.84
FRANCE TOURISME,FR0010823724,MLFTI,Euronext Access Paris,EUR,0.07,0.07,0.07,0.07,10.07.2020 16:30,CET,300,21
FREELANCE.COM,FR0004187367,ALFRE,Euronext Growth Paris,EUR,3.79,3.92,3.61,3.81,10.07.2020 17:35,CET,29098,109763.18
FREY,FR0010588079,FREY,Euronext Paris,EUR,30.4,30.4,30.4,30.4,10.07.2020 11:30,CET,4,121.6
FUGRO,NL0000352565,FUR,Euronext Amsterdam,EUR,3.35,3.378,3.26,3.334,10.07.2020 17:35,CET,1147548,3815769.83
FUT.CLUBE PORTO,PTFCP0AM0008,FCP,Euronext Lisbon,EUR,0.88,0.88,0.88,0.88,10.07.2020 20:30,BST,1265,1113.2
G.A.I.,FR0000053415,MLGAI,Euronext Access Paris,EUR,73,73,73,73,23.01.2020 12:50,CET,80,5840
GALAPAGOS,BE0003818359,GLPG,"Euronext Amsterdam, Brussels",EUR,176.5,177.6,171.55,171.6,10.07.2020 17:39,CET,368296,64082391
GALEO,FR0011100759,MLGAL,Euronext Access Paris,EUR,0.4,0.4,0.4,0.4,10.07.2020 16:30,CET,161,64.4
GALIMMO,FR0000030611,GALIM,Euronext Paris,EUR,16.8,16.8,16.8,16.8,10.07.2020 11:30,CET,1,16.8
GALP ENERGIA-NOM,PTGAL0AM0009,GALP,Euronext Lisbon,EUR,10.365,10.505,10.285,10.465,10.07.2020 21:35,BST,1370567,14313875.25
GASCOGNE,FR0000124414,ALBI,Euronext Growth Paris,EUR,2.9,2.98,2.84,2.84,10.07.2020 17:22,CET,1109,3206.74
GAUMONT,FR0000034894,GAM,Euronext Paris,EUR,106.5,106.5,104.5,104.5,10.07.2020 16:33,CET,91,9524
GAUSSIN,FR0013495298,ALGAU,Euronext Growth Paris,EUR,1.19,1.7698,1.1704,1.7448,10.07.2020 17:35,CET,2389337,3642766.73
GAUSSIN BSAR,FR0011462803,GAUBS,Euronext Growth Paris,EUR,0.085,0.09,0.085,0.09,19.05.2020 10:07,CET,5100,435.19
GBL,BE0003797140,GBLB,Euronext Brussels,EUR,74.48,75.34,73.98,75.34,10.07.2020 17:35,CET,126631,9500227.4
GEA GRENOBL.ELECT.,FR0000053035,GEA,Euronext Paris,EUR,86.5,86.5,86.5,86.5,10.07.2020 09:00,CET,1,86.5
GECI INTL,FR0000079634,GECP,Euronext Paris,EUR,0.0336,0.034,0.0324,0.0331,10.07.2020 17:29,CET,706370,23537.65
GECI INTL BSAR A,FR0013266764,GECBT,Euronext Paris,EUR,0.0045,0.0045,0.003,0.0045,06.07.2020 17:35,CET,301592,1208.91
GECINA,FR0010040865,GFC,Euronext Paris,EUR,106.2,108.3,105.9,107.8,10.07.2020 17:35,CET,75696,8142954.3
GEN BELGE ARGENTIN,BE6303070104,-,Euronext Expert Market,EUR,27.82,27.82,27.82,27.82,10.07.2018 11:30,CET,650,18083
GENERAL ELECTRIC,US3696041033,GNE,Euronext Paris,EUR,6.249,6.249,5.766,5.884,10.07.2020 17:35,CET,15887,92800.93
GENERIX GROUP,FR0010501692,GENX,Euronext Paris,EUR,6.8,6.92,6.7,6.72,10.07.2020 16:59,CET,2679,18195.78
GENEURO,CH0308403085,GNRO,Euronext Paris,EUR,3.68,3.68,3.65,3.65,10.07.2020 15:01,CET,1588,5825.86
GENFIT,FR0004163111,GNFT,Euronext Paris,EUR,4.72,4.81,4.62,4.72,10.07.2020 17:35,CET,317303,1499844.15
GENK LOGIST. CERT,BE0003740546,GENK,Euronext Brussels,EUR,55.02,58.89,55.02,58.89,10.07.2020 16:30,CET,101,5905.32
GENKYOTEX,FR0013399474,GKTX,"Euronext Paris, Brussels",EUR,2.27,2.27,2.22,2.25,10.07.2020 17:16,CET,5613,12547.19
GENOMIC VISION,FR0011799907,GV,Euronext Paris,EUR,0.384,0.384,0.362,0.369,10.07.2020 17:35,CET,853884,316740.98
GENOWAY,FR0004053510,ALGEN,Euronext Growth Paris,EUR,2.16,2.23,2.13,2.23,10.07.2020 17:35,CET,38117,83512.84
GENSIGHT BIOLOGICS,FR0013183985,SIGHT,Euronext Paris,EUR,3.06,3.06,3.02,3.04,10.07.2020 17:35,CET,115554,350295.32
GENTLEMENS EQUITY,PTGVE1AE0009,MLGEQ,Euronext Access Paris,EUR,0.09,0.09,0.09,0.09,01.07.2020 11:30,CET,5000,450
GEP BSA 2020,FR0013483047,GEPBS,Euronext Growth Paris,EUR,-,-,-,-,-,CET,-,-
GETLINK SE,FR0010533075,GET,Euronext Paris,EUR,13.27,13.42,13.2,13.39,10.07.2020 17:35,CET,654928,8753612.22
GEVELOT,FR0000033888,ALGEV,Euronext Growth Paris,EUR,141,141,141,141,10.07.2020 16:30,CET,190,26790
GIMV,BE0003699130,GIMB,Euronext Brussels,EUR,49.4,49.4,48.35,48.45,10.07.2020 17:35,CET,14547,708066.2
GL EVENTS,FR0000066672,GLO,Euronext Paris,EUR,12.14,12.14,11.98,12,10.07.2020 17:35,CET,9011,108218.88
GLANBIA PLC,IE0000669501,GL9,Euronext Dublin,EUR,10,10.17,9.95,10.17,10.07.2020 11:56,UTC,115448,1165670.32
GLENVEAGH PROP.PLC,IE00BD6JX574,GVR,Euronext Dublin,EUR,0.699,0.748,0.699,0.73,10.07.2020 17:30,UTC,968942,700813.2
GLINTT,PTPAD0AM0007,GLINT,Euronext Lisbon,EUR,0.138,0.138,0.138,0.138,10.07.2020 19:27,BST,420,57.96
GLOBAL BIOENERGIES,FR0011052257,ALGBE,Euronext Growth Paris,EUR,5.76,6.2,4.7,4.85,10.07.2020 17:35,CET,254790,1357185.78
GLOBAL ECOPOWER,FR0011289198,ALGEP,Euronext Growth Paris,EUR,2.05,2.11,1.77,1.845,10.07.2020 17:35,CET,522011,1008788.61
GLOBAL GRAPHICS,GB00BYN5BY03,GLOG,Euronext Brussels,EUR,2.8,2.9,2.8,2.9,09.07.2020 14:48,CET,2,5.7
GOLD BY GOLD,FR0011208693,ALGLD,Euronext Growth Paris,EUR,1.11,1.11,1.11,1.11,10.07.2020 11:35,CET,1100,1221
GOSSON KESSALES,BE0011395465,-,Euronext Expert Market,EUR,55.11,55.11,55.11,55.11,09.06.2015 11:30,CET,1,55.11
GOUR MEDICAL,FR0013371507,MLGML,Euronext Access Paris,EUR,0.18,0.18,0.18,0.18,10.07.2020 16:30,CET,500,90
GPE GROUP PIZZORNO,FR0010214064,GPE,Euronext Paris,EUR,20,20.2,19.8,20.2,10.07.2020 17:35,CET,686,13677.8
GPE PAROT (AUTO),FR0013204070,ALPAR,Euronext Growth Paris,EUR,1.95,2.07,1.95,2.07,10.07.2020 14:12,CET,37,76.11
GRAINES VOLTZ,FR0000065971,GRVO,Euronext Paris,EUR,72,72,70,70,10.07.2020 17:20,CET,3148,221820
GRANDVISION,NL0010937066,GVNV,Euronext Amsterdam,EUR,25.45,25.8,25.45,25.7,10.07.2020 17:35,CET,28219,723124.5
GREAT WESTERN MIN.,IE00B1FR8863,8GW,Euronext Growth Dublin,EUR,0.0015,0.0015,0.0015,0.0015,24.06.2020 16:57,UTC,1500000,2250
GRECEMAR,FR0013406881,MLCMG,Euronext Access Paris,EUR,6,6,6,6,08.07.2020 16:57,CET,5,30
GREENCOAT REN.,IE00BF2NR112,GRP,Euronext Growth Dublin,EUR,1.195,1.205,1.19,1.195,10.07.2020 17:30,UTC,123799,148383.05
